GSM,732,101,451,73,0,-74.0669,4.6682,1000,24,1,1363863421,1729891982,0
GSM,732,123,2131,10193,0,-74.1259,4.618,2402,104,1,1378448678,1722634441,0
GSM,732,101,63,59904,0,-74.0588,4.7533,1000,24,1,1364005703,1733986727,0
GSM,732,123,1825,18192,0,-74.3671,4.4975,5882,147,1,1364019254,1721663882,0
GSM,732,123,1825,18193,0,-74.3549,4.5184,2916,110,1,1364019336,1721664661,0
GSM,732,123,1825,18191,0,-74.3347,4.5291,3260,116,1,1364019432,1721665684,0
GSM,732,101,1506,24041,0,-75.6028,6.2254,969,27,1,1364438635,1728319263,0
UMTS,732,101,5014,95162881,0,-74.0329,4.7444,1000,12,1,1364717679,1752816662,0
UMTS,732,101,9602,65662177,0,-75.2152,4.4427,1000,7,1,1364751382,1764824243,0
UMTS,732,101,5008,102237799,0,-74.1241,4.6774,1000,6,1,1365033165,1729661011,0
GSM,732,101,449,2951,0,-74.0586,4.9266,1182,21,1,1365054116,1728418562,0
UMTS,732,101,5015,102490159,0,-74.1049,4.6217,1662,23,1,1365085962,1756009767,0
GSM,732,101,2193,31053,0,-75.6761,4.531,733,50,1,1365311568,1742021656,0
GSM,732,123,4162,41391,0,-76.4664,3.4267,1000,75,1,1365390466,1720206722,0
UMTS,732,101,6804,102098403,0,-74.0395,4.87,4321,20,1,1365491874,1761799800,0
UMTS,732,101,5602,102358279,0,-74.0789,4.69,1000,9,1,1365774868,1741157619,0
UMTS,732,101,9602,65605734,0,-75.1527,4.4011,3525,27,1,1365868543,1749880844,0
UMTS,732,101,9602,65662167,0,-75.1216,4.4287,8643,9,1,1365868843,1749708191,0
UMTS,732,101,10004,131173967,380,-75.5693,6.2111,1000,15,1,1365885496,1732781589,0
GSM,732,101,1533,23523,0,-75.5956,6.2725,2118,28,1,1366178548,1728752343,0
UMTS,732,101,8807,102379271,0,-74.079,4.6075,1000,10,1,1366225476,1757994636,0
UMTS,732,101,6803,101776508,0,-74.1419,4.746,1499,24,1,1366299900,1762318599,0
UMTS,732,101,9602,65662119,0,-75.2393,4.4367,1000,6,1,1366595099,1755662098,0
GSM,732,101,458,362,0,-74.047,4.6825,1809,23,1,1366650608,1761025953,0
GSM,732,101,500,17411,0,-74.122,4.6677,1000,45,1,1366679625,1724431206,0
UMTS,732,101,10003,131306221,0,-75.3751,6.15,1393,10,1,1366681942,1732689950,0
UMTS,732,101,5602,102304114,0,-74.0696,4.6554,1000,19,1,1366787674,1762836606,0
UMTS,732,101,5008,102239708,0,-74.1046,4.6552,4688,15,1,1366792446,1740638769,0
GSM,732,101,2007,28933,0,-76.6227,2.4463,1000,3,1,1366833762,1755921499,0
GSM,732,101,500,2082,0,-74.1159,4.6618,1648,27,1,1366905265,1759551238,0
UMTS,732,101,5014,95163479,0,-74.0598,4.7555,2145,13,1,1366911205,1752730501,0
UMTS,732,101,6804,102098405,0,-74.0409,4.8662,2258,24,1,1367020288,1764652018,0
UMTS,732,101,5016,102498401,0,-74.1128,4.6138,1570,12,1,1367275145,1763787617,0
UMTS,732,101,5004,95149808,0,-74.0475,4.683,1000,4,1,1367276342,1729166245,0
GSM,732,101,2181,31762,0,-75.7256,4.8079,1389,14,1,1367344252,1729186802,0
UMTS,732,101,5001,65547505,0,-74.1061,4.5981,1758,22,1,1367374328,1753849467,0
GSM,732,101,3190,45141,0,-75.4432,10.3914,5112,130,1,1367519794,1726668187,0
GSM,732,123,4162,40911,0,-76.48,3.4199,1000,16,1,1367877976,1729530182,0
GSM,732,123,4162,44982,0,-76.451,3.4135,1521,24,1,1368051348,1726843029,0
